離   隹,"離   隹     detach   リ、はな-れる、はな-す ri, hana-reru, hana-su    Strokes: 19"
慄   心,慄   心     fear   リツ ritsu    Strokes: 13
柳   木,"柳   木     willow   リュウ、やなぎ ryū, yanagi    Strokes: 9"
竜   龍,"竜   龍     dragon   リュウ、たつ ryū, tatsu    Strokes: 10"
粒   米,"粒   米     grains   リュウ、つぶ ryū, tsubu    Strokes: 11"
隆   阜,隆   阜     hump   リュウ ryū    Strokes: 11
硫   石,硫   石     sulphur   リュウ ryū    Strokes: 12
侶   人,侶   人     companion   リョ ryo    Strokes: 9
虜   虍,虜   虍     captive   リョ ryo    Strokes: 13
慮   心,慮   心     prudence   リョ ryo    Strokes: 15
了   亅,了   亅     finish   リョウ ryō    Strokes: 2
涼   水,"涼   水     refreshing   リョウ、すず-しい、すず-む ryō, suzu-shii, suzu-mu    Strokes: 11"
猟   犬,猟   犬     game-hunting   リョウ ryō    Strokes: 11
陵   阜,"陵   阜     mausoleum   リョウ、みささぎ ryō, misasagi    Strokes: 11"
僚   人,僚   人     colleague   リョウ ryō    Strokes: 14
寮   宀,寮   宀     dormitory   リョウ ryō    Strokes: 15
療   疒,療   疒     heal   リョウ ryō    Strokes: 17
瞭   目,瞭   目     clear   リョウ ryō    Strokes: 17
糧   米,"糧   米     provisions   リョウ、（ロウ）、かて ryō, (rō), kate    Strokes: 18"
厘   厂,厘   厂     thousandth   リン rin    Strokes: 9
倫   人,倫   人     ethics   リン rin    Strokes: 10
隣   阜,"隣   阜     neighboring   リン、とな-る、となり rin, tona-ru, tonari    Strokes: 16"
瑠   玉,瑠   玉     lapis lazuli   ル ru    Strokes: 14
涙   水,"涙   水     tears   ルイ、なみだ rui, namida    Strokes: 10"
累   糸,累   糸     accumulate   ルイ rui    Strokes: 11
塁   土,塁   土     bases   ルイ rui    Strokes: 12
励   力,"励   力     encourage   レイ、はげ-む、はげ-ます rei, hage-mu, hage-masu    Strokes: 7"
戻   戶,"戻   戶     re-   レイ、もど-す、もど-る rei, modo-su, modo-ru    Strokes: 7"
鈴   金,"鈴   金     small bell   レイ、リン、すず rei, rin, suzu    Strokes: 13"
零   雨,零   雨     zero   レイ rei    Strokes: 13
霊   雨,"霊   雨     spirits   レイ、リョウ、たま rei, ryō, tama    Strokes: 15"
隷   隶,隷   隶     slave   レイ rei    Strokes: 16
齢   齒,齢   齒     age   レイ rei    Strokes: 17
麗   鹿,"麗   鹿     lovely   レイ、うるわ-しい rei, uruwa-shii    Strokes: 19"
暦   日,"暦   日     calendar   レキ、こよみ reki, koyomi    Strokes: 14"
劣   力,"劣   力     inferiority   レツ、おと-る retsu, oto-ru    Strokes: 6"
烈   火,烈   火     ardent   レツ retsu    Strokes: 10
裂   衣,"裂   衣     split   レツ、さ-く、さ-ける retsu, sa-ku, sa-keru    Strokes: 12"
恋   心,"恋   心     romance   レン、こ-う、こい、こい-しい ren, ko-u, koi, koi-shii    Strokes: 10"
廉   广,廉   广     bargain   レン ren    Strokes: 13
錬   金,錬   金     tempering   レン ren    Strokes: 16
呂   口,呂   口     spine   ロ ro    Strokes: 7
炉   火,炉   火     hearth   ロ ro    Strokes: 8
賂   貝,賂   貝     bribe   ロ ro    Strokes: 13
露   雨,"露   雨     dew   ロ、（ロウ）、つゆ ro, (rō), tsuyu    Strokes: 21"
弄   廾,"弄   廾     tamper with   ロウ、もてあそ-ぶ rō, moteaso-bu    Strokes: 7"
郎   邑,郎   邑     son   ロウ rō    Strokes: 9
浪   水,浪   水     wandering   ロウ rō    Strokes: 10
廊   广,廊   广     corridor   ロウ rō    Strokes: 12
楼   木,楼   木     watchtower   ロウ rō    Strokes: 13
漏   水,"漏   水     leak   ロウ、も-る、も-れる、も-らす rō, mo-ru, mo-reru, mo-rasu    Strokes: 14"
籠   竹,"籠   竹     basket   ロウ、かご、こ-もる rō, kago, ko-moru    Strokes: 22"
麓   鹿,"麓   鹿     foot of a mountain   ロク、ふもと roku, fumoto    Strokes: 19"
賄   貝,"賄   貝     bribe   ワイ、まかな-う wai, makana-u    Strokes: 13"
脇   肉,脇   肉     aside   わき waki    Strokes: 10
惑   心,"惑   心     beguile   ワク、まど-う waku, mado-u    Strokes: 12"
枠   木,枠   木     frame   わく waku    Strokes: 8
湾   水,湾   水     gulf   ワン wan    Strokes: 12
腕   肉,"腕   肉     arm   ワン、うで wan, ude    Strokes: 12"
